ax,ay,az,gx,gy,gz
-7.18,1.64,-3.38,0.42,0.14,0.40
-6.65,2.43,-3.40,0.48,0.05,0.55
-6.29,1.71,-3.52,0.48,-0.12,0.75
-6.96,1.87,-3.58,0.28,-0.29,1.09
-7.82,4.09,-3.24,0.09,-0.36,1.48
-7.83,6.81,-2.56,0.12,-0.35,1.68
-7.37,8.95,-2.04,0.40,-0.34,1.56
-7.58,9.54,-2.22,0.85,-0.35,1.44
-7.37,6.98,-2.65,1.22,-0.36,1.56
-6.85,4.05,-2.45,1.27,-0.40,1.69
-6.66,3.05,-2.38,1.12,-0.49,1.77
-7.51,3.87,-2.24,1.02,-0.56,1.73
-8.95,4.52,-1.82,1.06,-0.50,1.63
-8.57,4.10,-1.22,1.20,-0.38,1.53
-7.13,2.95,-0.36,1.34,-0.40,1.35
-6.48,2.04,-0.38,1.47,-0.56,1.01
-7.17,0.86,-0.78,1.54,-0.78,1.06
-7.88,-1.47,-1.45,1.61,-0.88,0.84
-10.40,-3.06,-1.60,1.62,-0.74,0.06
-11.05,-3.11,-1.28,1.55,-0.60,-0.18
-11.71,-3.87,-1.99,1.49,-0.55,-0.04
-12.46,-6.46,-3.16,1.35,-0.31,-0.02
-10.35,-7.64,-3.33,0.97,0.03,-0.08
-6.72,-5.51,-2.17,0.66,0.07,-0.13
-5.37,-3.79,-1.90,0.58,-0.19,-0.10
-6.45,-3.83,-1.81,0.56,-0.52,0.17
-9.33,-4.07,-2.35,0.56,-0.54,-0.07
-10.36,-4.50,-2.83,0.53,-0.33,-0.21
-9.62,-5.14,-2.70,0.43,-0.18,-0.18
-8.49,-5.17,-2.38,0.29,-0.13,-0.20
-7.87,-4.41,-2.55,0.18,-0.21,-0.20
-7.92,-4.37,-2.89,0.10,-0.29,-0.12
-8.02,-4.69,-3.09,-0.03,-0.31,-0.14
-8.17,-4.72,-2.88,-0.18,-0.36,-0.07
-8.68,-4.62,-2.50,-0.31,-0.41,0.03
-9.69,-3.89,-2.64,-0.40,-0.38,0.12
-10.32,-4.03,-2.90,-0.44,-0.19,0.09
-10.05,-4.75,-2.47,-0.54,0.00,0.13
-9.07,-5.01,-1.89,-0.68,0.14,0.00
-7.57,-4.49,-1.01,-0.79,0.14,-0.18
-6.96,-4.06,-1.25,-0.86,0.00,-0.42
-8.17,-3.16,-1.56,-0.96,-0.15,-0.29
-8.40,-3.25,-1.48,-0.96,-0.21,-0.29
-8.66,-3.97,-1.27,-1.03,-0.23,-0.49
-8.20,-3.79,-0.92,-1.16,-0.25,-0.75
-8.97,-2.82,-1.01,-1.34,-0.33,-0.77
-9.54,-0.62,-1.32,-1.44,-0.24,-0.76
-9.12,1.30,-1.21,-1.36,-0.08,-0.89
-7.87,2.05,-1.23,-1.17,0.04,-1.25
-7.95,1.37,-1.43,-1.05,-0.01,-1.42
-9.74,0.79,-1.79,-1.08,0.05,-1.61
-10.98,2.48,-1.84,-1.12,0.31,-1.82
-10.52,4.03,-1.79,-1.01,0.61,-1.84
-8.37,3.64,-1.46,-0.86,0.72,-1.55
-5.06,2.47,-0.97,-0.77,0.46,-1.47
-5.64,2.23,-1.07,-0.73,-0.13,-1.46
-9.55,2.24,-1.63,-0.74,-0.62,-0.95
-12.69,2.17,-2.10,-0.74,-0.70,-0.40
