ax,ay,az,gx,gy,gz
-8.09,3.53,-2.41,0.62,0.14,-0.05
-8.01,3.21,-2.64,0.71,0.13,0.06
-7.91,2.87,-2.77,0.75,0.11,0.19
-7.95,3.04,-2.89,0.75,0.04,0.24
-8.41,3.77,-2.67,0.79,-0.04,0.26
-9.04,4.02,-2.21,0.89,-0.11,0.20
-9.36,2.21,-2.08,1.03,-0.10,-0.10
-9.56,0.06,-2.32,0.99,0.01,0.10
-8.90,-0.61,-2.44,0.90,0.17,0.59
-7.76,0.91,-2.11,0.84,0.20,1.34
-7.25,3.88,-1.50,1.19,0.14,1.19
-6.90,3.18,-1.05,1.75,0.01,0.57
-7.99,-0.46,-0.70,2.08,-0.13,0.17
-9.82,-5.36,-1.57,1.96,-0.14,0.14
-10.28,-7.92,-2.54,1.35,-0.02,0.46
-9.00,-3.91,-2.40,0.74,0.08,0.75
-8.03,0.76,-2.07,0.72,0.09,0.72
-7.73,1.57,-1.83,1.07,0.10,0.54
-7.44,-1.96,-1.94,1.25,0.07,0.67
-7.29,-5.54,-1.89,1.00,-0.02,0.84
-7.64,-5.20,-2.20,0.49,-0.15,0.96
-8.37,-0.11,-1.89,0.29,-0.21,0.81
-8.23,3.21,-1.19,0.65,-0.23,0.18
-8.20,1.91,-0.71,1.21,-0.27,-0.42
-8.86,-2.47,-0.61,1.48,-0.25,-0.47
-9.47,-6.44,-0.89,1.26,-0.18,-0.16
-9.41,-7.47,-1.09,0.77,-0.09,0.18
-8.89,-4.63,-1.10,0.36,-0.02,0.26
-8.04,-1.97,-0.82,0.32,0.00,0.12
-7.32,-1.67,-0.53,0.43,-0.05,0.02
-7.82,-3.29,-0.48,0.45,-0.14,-0.03
-8.70,-5.13,-0.60,0.28,-0.16,-0.16
-9.05,-5.53,-0.81,-0.06,-0.12,-0.15
-9.07,-3.42,-0.78,-0.34,-0.03,0.09
-8.89,-1.11,-0.73,-0.36,0.06,0.21
-8.81,-0.77,-0.71,-0.22,0.13,0.24
-8.36,-2.34,-0.45,-0.16,0.19,0.14
-7.81,-3.89,-0.09,-0.27,0.17,0.00
-7.33,-4.21,0.31,-0.47,0.12,-0.16
-7.63,-3.87,0.51,-0.66,0.06,-0.09
-8.41,-3.64,0.74,-0.80,0.09,0.08
-8.02,-3.41,0.96,-0.92,0.20,0.14
-6.80,-4.84,0.97,-1.03,0.23,0.05
-6.39,-6.19,0.48,-1.39,0.14,0.29
-6.69,-4.43,0.29,-1.81,0.07,0.51
-6.16,-1.39,0.14,-1.99,0.06,0.35
-5.00,0.81,0.07,-1.90,-0.02,0.05
-4.72,0.80,-0.71,-1.72,-0.18,0.01
-5.20,-1.21,-1.45,-1.75,-0.37,0.30
-6.67,-2.09,-1.45,-2.11,-0.61,0.43
-7.73,-1.12,-1.23,-2.50,-0.82,-0.41
-9.18,1.05,-1.30,-2.74,-1.02,-1.25
-11.57,5.10,-1.25,-2.73,-1.02,-1.33
-11.94,7.85,-1.04,-2.27,-0.86,-1.24
-11.85,6.64,-0.86,-1.71,-0.78,-1.01
-12.98,4.41,-1.13,-1.36,-0.71,-0.76
-13.82,3.02,-1.45,-1.17,-0.53,-0.79
-13.32,2.40,-1.55,-1.03,-0.29,-0.86
-11.79,2.17,-1.27,-0.97,-0.11,-0.48
-10.44,2.89,-0.92,-0.85,-0.03,-0.12
-10.21,3.21,-0.96,-0.64,-0.02,-0.03
-10.28,3.10,-1.35,-0.41,0.03,-0.04
-9.99,2.45,-1.39,-0.23,0.09,-0.01
-9.41,1.29,-1.26,-0.17,0.13,0.10
-8.65,1.66,-0.94,-0.19,0.10,0.07
-8.27,3.21,-0.75,-0.07,0.01,-0.17
-8.78,3.55,-0.58,0.20,-0.06,-0.38
-9.99,2.50,-0.60,0.42,-0.04,-0.28
-10.75,1.21,-0.86,0.48,0.10,-0.02
-10.18,1.30,-0.74,0.45,0.28,0.24
-9.06,2.55,-0.27,0.52,0.35,0.36
-8.20,2.88,-0.04,0.73,0.31,0.19
-7.90,1.85,-0.06,0.92,0.20,-0.15
-8.76,1.37,-0.14,0.96,0.12,-0.11
-9.92,2.29,-0.17,0.97,0.14,0.15
-10.28,3.58,0.21,1.15,0.22,0.16
-10.30,3.44,0.58,1.40,0.29,0.11
-10.27,1.96,0.50,1.56,0.36,0.09
-9.81,0.91,-0.01,1.57,0.46,0.14
-8.75,1.14,-0.33,1.51,0.55,0.41
-7.64,3.57,-0.15,1.61,0.56,0.71
-6.67,4.24,-0.08,2.04,0.50,0.75
-5.88,2.59,0.57,2.44,0.38,0.93
-5.30,0.13,1.08,2.73,0.12,0.94
-7.42,-2.79,1.63,2.87,-0.16,0.78
-12.29,-7.53,1.13,2.66,-0.11,1.34
-12.99,-11.11,0.33,1.92,0.22,1.51
-9.83,-8.05,0.74,1.24,0.38,0.56
-7.38,-4.53,1.11,0.99,0.23,-0.18
-6.93,-3.42,0.93,0.99,-0.02,-0.40
-7.74,-3.70,0.84,1.04,-0.23,-0.48
-9.45,-5.73,0.27,1.00,-0.30,-0.60
-10.81,-7.34,-0.62,0.67,-0.21,-0.51
-10.59,-6.77,-0.83,0.24,-0.02,-0.34
-9.21,-5.53,-0.62,-0.10,0.07,-0.23
-8.69,-4.02,-0.64,-0.32,0.05,-0.13
-8.73,-2.63,-0.96,-0.43,0.04,-0.07
-8.22,-1.58,-1.05,-0.42,0.03,-0.10
-7.71,-1.38,-1.05,-0.36,-0.02,-0.15
-7.95,-1.36,-1.22,-0.35,-0.11,-0.11
