ax,ay,az,gx,gy,gz
-7.59,-3.71,-3.40,0.32,0.08,-0.18
-7.60,-4.61,-3.25,0.16,0.07,-0.05
-7.12,-4.39,-3.01,-0.05,0.03,0.11
-7.16,-3.71,-2.86,-0.25,-0.04,0.39
-7.85,-2.63,-2.83,-0.41,-0.08,0.62
-8.25,-0.96,-2.82,-0.48,-0.04,0.75
-7.98,0.63,-2.79,-0.44,0.02,0.91
-7.48,1.94,-2.51,-0.34,0.06,1.01
-7.11,3.41,-2.29,-0.13,0.03,0.92
-7.25,4.14,-2.38,0.16,0.01,0.78
-7.65,3.70,-2.60,0.43,0.01,0.73
-7.97,3.18,-2.66,0.60,0.03,0.71
-8.30,3.06,-2.38,0.77,0.04,0.61
-9.06,2.47,-2.49,0.91,0.11,0.55
-9.53,1.99,-2.78,0.98,0.26,0.83
-9.61,1.27,-2.68,1.03,0.47,1.16
-8.21,0.32,-2.15,1.02,0.61,1.62
-5.86,-0.23,-1.48,1.00,0.49,1.96
-5.03,-0.41,-1.14,1.04,0.09,1.88
-7.80,-0.55,-1.90,1.17,-0.21,1.26
-11.03,-1.11,-2.70,1.27,-0.13,0.79
-11.56,-1.49,-2.53,1.27,0.16,0.90
-9.31,-2.17,-2.19,1.22,0.35,1.23
-7.15,-3.02,-1.47,1.18,0.23,1.19
-7.42,-4.08,-1.90,1.12,-0.01,0.70
-9.46,-3.88,-2.17,1.01,-0.14,0.36
-11.12,-3.79,-2.58,0.88,-0.03,0.36
-10.21,-3.04,-2.50,0.75,0.11,0.58
-9.07,-2.46,-2.13,0.72,0.11,0.58
-8.65,-2.54,-2.18,0.71,0.03,0.49
-9.00,-2.38,-2.20,0.74,-0.04,0.28
-9.41,-3.07,-2.25,0.75,-0.08,0.11
-10.17,-4.18,-2.56,0.65,-0.00,-0.01
-9.94,-4.35,-2.45,0.44,0.14,0.08
-8.68,-3.31,-2.08,0.26,0.23,0.23
-7.65,-2.53,-1.57,0.26,0.19,0.18
-7.67,-3.13,-1.35,0.31,0.10,0.02
-7.96,-4.74,-1.45,0.27,0.08,-0.13
-7.41,-5.63,-1.45,0.04,0.11,-0.07
-6.55,-4.73,-1.07,-0.21,0.07,0.12
-5.94,-3.80,-0.79,-0.32,-0.05,0.13
-6.03,-3.90,-0.84,-0.36,-0.20,-0.04
-6.89,-4.60,-1.07,-0.44,-0.29,-0.30
-8.02,-4.87,-1.57,-0.62,-0.27,-0.42
-7.86,-4.14,-1.73,-0.83,-0.17,-0.27
-6.80,-2.85,-1.58,-0.95,-0.17,-0.16
-6.35,-2.20,-1.44,-0.92,-0.26,-0.40
-6.40,-2.55,-1.58,-0.89,-0.39,-0.69
-7.32,-2.08,-1.70,-0.93,-0.50,-0.81
-7.76,-1.21,-1.74,-0.94,-0.53,-0.79
-7.30,-1.06,-1.36,-0.86,-0.57,-0.82
-6.88,-2.18,-1.25,-0.87,-0.70,-0.82
-7.89,-2.66,-1.22,-0.96,-0.86,-0.88
-10.02,-2.72,-1.57,-1.12,-0.88,-0.80
-10.67,-1.69,-1.69,-1.28,-0.73,-0.65
-10.08,-0.42,-1.41,-1.35,-0.66,-0.49
-10.72,-0.02,-1.42,-1.32,-0.65,-0.39
-11.44,-0.30,-1.54,-1.29,-0.59,-0.38
-11.52,-0.66,-1.57,-1.29,-0.47,-0.46
-11.35,-0.73,-1.67,-1.37,-0.36,-0.31
-10.87,0.04,-1.77,-1.48,-0.27,-0.03
-9.93,1.42,-1.66,-1.48,-0.27,0.09
-10.42,2.38,-1.78,-1.34,-0.32,0.05
-11.48,3.66,-1.93,-1.10,-0.29,-0.06
-11.93,4.73,-1.93,-0.74,-0.14,-0.04
-9.57,1.85,-1.87,-0.36,-0.06,-0.46
-8.74,-1.59,-1.69,-0.33,-0.14,-0.79
-9.24,-2.61,-1.74,-0.59,-0.20,-0.56
-9.29,-1.35,-1.58,-0.84,-0.18,-0.17
-9.39,0.30,-1.51,-0.91,-0.16,-0.01
-9.43,1.22,-1.48,-0.84,-0.12,0.01
-9.13,1.97,-1.48,-0.72,-0.10,0.07
-9.00,2.64,-1.45,-0.55,-0.08,0.18
-8.94,2.92,-1.43,-0.33,-0.08,0.16
-9.11,2.83,-1.42,-0.11,-0.08,0.07
-9.43,2.68,-1.22,0.06,-0.06,0.13
-9.50,3.01,-1.05,0.20,-0.02,0.31
-8.86,3.07,-0.74,0.39,-0.01,0.44
-8.87,2.20,-0.68,0.57,-0.06,0.30
-9.06,1.74,-0.50,0.69,-0.10,0.07
-9.64,1.24,-0.50,0.74,-0.10,0.11
-10.08,1.05,-0.55,0.74,-0.03,0.24
-9.50,1.42,-0.52,0.73,0.05,0.37
-8.63,1.72,-0.40,0.77,0.07,0.47
-8.57,1.84,-0.47,0.82,0.06,0.61
-8.72,1.86,-0.49,0.88,0.04,0.72
-8.59,1.96,-0.45,0.94,0.03,0.76
-8.51,2.22,-0.32,1.06,-0.01,0.71
-8.68,2.09,-0.15,1.24,-0.03,0.63
-8.89,0.65,-0.08,1.39,-0.04,0.65
-9.11,-1.09,-0.09,1.43,-0.04,0.63
-9.53,-2.30,-0.18,1.36,-0.03,0.61
-9.48,-2.66,-0.22,1.24,0.02,0.60
-8.49,-2.78,-0.19,1.14,0.04,0.52
