ax,ay,az,gx,gy,gz
-6.93,0.86,-1.56,-0.79,-0.14,-0.44
-7.79,1.20,-1.97,-0.69,-0.04,-0.59
-6.55,1.99,-1.85,-0.59,0.05,-0.34
-4.82,2.56,-1.48,-0.34,-0.03,-0.22
-5.08,1.62,-0.84,-0.05,-0.32,-0.20
-7.58,-0.64,-1.09,0.15,-0.55,-0.56
-10.01,-2.55,-1.80,0.13,-0.53,-0.90
-10.37,-2.81,-1.86,-0.02,-0.34,-0.93
-9.58,-2.38,-1.41,-0.12,-0.18,-0.69
-9.07,-2.51,-1.41,-0.18,-0.08,-0.31
-8.97,-3.05,-1.53,-0.26,-0.01,0.09
-9.03,-3.06,-1.71,-0.39,0.06,0.29
-8.34,-2.23,-1.68,-0.48,0.12,0.33
-7.32,-1.14,-1.56,-0.47,0.07,0.19
-6.61,-0.69,-1.11,-0.34,-0.07,-0.06
-6.94,-1.72,-1.12,-0.20,-0.28,-0.44
-8.83,-2.93,-1.63,-0.22,-0.38,-0.55
-10.11,-2.66,-2.02,-0.32,-0.29,-0.44
-10.24,-1.89,-2.19,-0.36,-0.07,-0.13
-9.37,-1.32,-1.64,-0.36,0.12,0.28
-8.65,-1.34,-0.99,-0.30,0.17,0.32
-9.16,-1.87,-1.22,-0.27,0.19,0.15
-9.41,-1.95,-1.79,-0.32,0.30,0.20
-8.46,-0.88,-1.91,-0.35,0.39,0.33
-7.43,-0.01,-1.70,-0.22,0.39,0.25
-7.23,-0.71,-1.79,-0.04,0.31,0.04
-7.55,-1.57,-1.76,0.00,0.24,-0.06
-8.39,-1.85,-2.15,-0.06,0.25,0.03
-8.21,-1.17,-2.23,-0.16,0.34,0.19
-6.92,0.00,-1.76,-0.20,0.37,0.44
-6.22,0.76,-1.85,-0.20,0.28,0.66
-6.40,1.73,-1.80,-0.17,0.18,0.73
-6.82,2.77,-1.73,-0.08,0.10,0.63
-7.69,3.52,-1.97,0.09,0.06,0.50
-8.50,3.92,-2.13,0.26,0.08,0.63
-9.17,4.94,-2.00,0.40,0.08,0.88
-10.52,6.32,-2.52,0.64,0.18,1.10
-9.55,6.89,-2.39,0.98,0.37,1.39
-6.85,5.94,-1.65,1.36,0.37,1.63
-5.81,4.86,-1.25,1.62,0.13,1.80
-6.91,4.31,-1.13,1.83,-0.12,1.72
-8.61,3.39,-0.92,1.96,-0.25,1.53
-9.66,2.73,-0.56,2.05,-0.23,1.24
-9.92,1.69,0.12,2.14,-0.15,0.91
