ax,ay,az,gx,gy,gz
-7.82,0.54,-2.52,0.16,0.20,0.31
-7.49,-0.72,-2.64,0.27,0.16,0.24
-7.34,-1.09,-2.76,0.30,0.11,0.08
-7.44,-1.07,-2.66,0.29,0.01,0.06
-8.26,-0.83,-2.73,0.25,-0.05,0.14
-8.97,-0.08,-2.88,0.21,-0.01,0.40
-9.35,0.42,-3.00,0.21,0.09,0.68
-8.68,1.26,-2.80,0.27,0.18,0.88
-7.96,1.53,-2.43,0.43,0.17,0.84
-8.20,1.46,-2.41,0.57,0.15,0.86
-8.52,1.15,-2.73,0.65,0.16,1.14
-8.31,1.20,-2.49,0.74,0.17,1.24
-7.94,1.28,-2.15,0.87,0.13,1.12
-8.30,0.74,-2.03,1.01,0.07,0.84
-9.01,-0.16,-2.14,1.06,0.08,0.88
-9.05,-0.39,-2.30,1.04,0.12,1.17
-8.87,-0.64,-2.21,1.04,0.15,1.29
-8.85,-0.62,-2.35,1.05,0.15,1.18
-8.75,-0.23,-2.34,1.10,0.15,1.02
-9.32,-0.08,-2.43,1.21,0.17,0.89
-8.96,-0.79,-2.36,1.29,0.23,0.92
-8.38,-2.28,-2.27,1.26,0.21,1.05
-8.65,-3.33,-2.58,1.13,0.18,1.03
-8.13,-3.29,-2.61,0.96,0.19,0.98
-7.67,-2.31,-2.31,0.86,0.11,0.96
-7.74,-2.11,-2.23,0.87,0.03,0.78
-7.83,-2.17,-1.76,0.89,-0.07,0.64
-8.76,-2.68,-2.01,0.93,-0.13,0.36
-9.87,-3.95,-2.43,0.88,-0.06,0.12
-9.81,-4.71,-2.73,0.68,0.10,0.14
-8.59,-4.28,-2.42,0.43,0.21,0.35
-7.55,-3.28,-2.11,0.28,0.20,0.48
-6.87,-2.83,-2.02,0.25,0.11,0.41
-6.70,-2.98,-1.94,0.25,-0.00,0.17
-6.99,-3.83,-2.10,0.20,-0.10,-0.00
-7.61,-4.72,-2.25,0.04,-0.14,-0.04
-7.96,-4.87,-2.25,-0.23,-0.16,0.08
-8.25,-3.85,-2.26,-0.44,-0.14,0.04
-8.13,-3.03,-2.07,-0.55,-0.09,-0.06
-7.51,-2.46,-1.85,-0.60,-0.06,-0.12
-6.63,-2.55,-1.66,-0.63,-0.09,-0.14
-6.35,-2.77,-1.55,-0.69,-0.20,-0.18
-7.04,-2.82,-1.65,-0.76,-0.27,-0.34
-7.46,-2.28,-1.56,-0.84,-0.27,-0.35
-7.11,-1.82,-1.30,-0.84,-0.27,-0.40
-7.20,-1.88,-1.41,-0.84,-0.28,-0.42
-7.17,-2.37,-1.54,-0.89,-0.29,-0.39
-7.18,-2.64,-1.67,-1.00,-0.31,-0.33
-6.65,-2.04,-1.39,-1.11,-0.35,-0.41
-5.93,-1.41,-1.08,-1.14,-0.49,-0.55
-6.23,-1.22,-1.11,-1.15,-0.71,-0.59
-7.73,-1.14,-1.42,-1.22,-0.90,-0.47
-9.84,-0.38,-1.65,-1.27,-0.97,-0.51
-11.28,1.02,-1.76,-1.15,-0.84,-0.86
-10.88,0.94,-1.43,-0.96,-0.70,-0.95
-10.83,-0.48,-1.59,-0.90,-0.61,-0.81
-11.07,-1.06,-1.48,-1.01,-0.51,-0.56
-11.44,-0.13,-1.33,-1.08,-0.39,-0.44
-10.86,0.31,-1.22,-1.05,-0.28,-0.45
-10.06,0.23,-1.23,-1.00,-0.27,-0.53
-10.56,0.28,-1.39,-0.98,-0.28,-0.49
-11.29,0.79,-1.52,-0.96,-0.19,-0.40
-10.76,1.14,-1.47,-0.88,-0.07,-0.38
-9.44,1.36,-1.23,-0.78,-0.04,-0.28
-9.15,1.41,-1.11,-0.65,-0.11,-0.17
-9.70,1.07,-1.21,-0.51,-0.15,-0.21
-9.68,0.42,-1.09,-0.40,-0.15,-0.27
-9.70,0.07,-1.11,-0.35,-0.15,-0.30
-9.64,-0.01,-1.04,-0.30,-0.12,-0.32
-9.90,-0.10,-1.17,-0.29,-0.08,-0.21
-9.35,0.33,-1.09,-0.27,-0.03,-0.03
-8.82,0.58,-0.93,-0.19,-0.07,0.01
-9.21,0.44,-1.05,-0.09,-0.10,-0.08
-9.79,0.57,-1.09,-0.03,-0.08,-0.07
-10.22,0.81,-1.17,0.03,-0.00,0.04
-10.12,1.09,-1.08,0.07,0.08,0.24
-10.53,1.92,-1.11,0.13,0.17,0.35
-10.16,3.01,-1.12,0.26,0.27,0.41
-9.11,3.91,-0.81,0.49,0.30,0.34
-8.68,3.62,-0.68,0.73,0.26,0.20
-8.93,3.38,-0.64,0.92,0.23,0.17
-9.11,3.07,-0.50,1.08,0.25,0.24
-9.04,2.49,-0.42,1.21,0.29,0.34
-8.97,1.80,-0.32,1.28,0.32,0.44
-8.70,1.50,-0.17,1.32,0.34,0.57
-8.54,1.12,-0.03,1.38,0.31,0.59
-9.20,0.66,-0.11,1.44,0.31,0.54
-9.74,0.54,-0.10,1.47,0.37,0.68
-9.21,0.18,0.04,1.53,0.40,0.76
-8.57,-0.81,0.10,1.63,0.36,0.51
-8.36,-1.72,0.17,1.69,0.26,0.21
-9.41,-3.63,0.02,1.68,0.22,0.09
-9.79,-5.37,-0.34,1.49,0.28,0.25
-8.84,-6.02,-0.45,1.22,0.29,0.48
-8.14,-5.79,-0.57,0.99,0.24,0.51
-7.81,-5.64,-0.51,0.84,0.15,0.38
-8.41,-6.32,-0.74,0.71,0.09,0.15
-9.48,-6.89,-1.12,0.45,0.11,0.20
-9.34,-6.00,-1.18,0.18,0.19,0.36
-8.15,-4.84,-1.22,0.04,0.20,0.31
