ax,ay,az,gx,gy,gz
-7.60,-0.38,-2.16,0.21,-0.05,-0.34
-7.63,-1.05,-2.26,0.26,-0.09,-0.44
-8.15,-1.18,-2.43,0.22,-0.10,-0.46
-9.06,-1.16,-2.40,0.09,-0.06,-0.27
-9.44,-0.23,-2.37,-0.11,0.02,0.12
-9.11,1.85,-2.31,-0.22,0.09,0.37
-8.80,4.07,-2.07,-0.11,0.14,0.49
-8.97,4.59,-2.04,0.12,0.19,0.55
-9.63,3.56,-2.16,0.27,0.26,0.71
-10.79,3.20,-2.59,0.22,0.41,1.22
-10.08,4.31,-2.49,0.19,0.58,1.79
-8.23,5.05,-1.88,0.32,0.59,2.02
-6.93,5.42,-1.34,0.53,0.40,1.99
-7.44,5.20,-1.50,0.87,0.16,1.59
-8.39,3.15,-1.96,1.13,0.07,1.37
-8.20,1.50,-2.02,1.22,0.05,1.35
-8.33,0.35,-1.97,1.20,0.03,1.39
-7.81,0.40,-1.75,1.17,-0.05,1.45
-7.88,0.08,-1.79,1.27,-0.15,1.16
-8.54,-2.02,-2.42,1.31,-0.18,0.80
-9.05,-3.62,-3.17,1.12,-0.11,0.67
-9.07,-2.03,-3.11,0.92,0.00,0.66
-7.89,-0.86,-2.88,0.90,0.08,0.72
-5.89,-0.03,-2.14,0.98,-0.06,0.82
-6.49,-0.68,-1.91,1.18,-0.32,0.50
-9.26,-2.93,-2.37,1.26,-0.38,0.12
-10.73,-4.41,-2.67,1.06,-0.21,0.18
-9.67,-4.30,-2.67,0.77,0.00,0.30
-7.50,-2.14,-1.78,0.59,-0.04,0.31
-8.13,-0.48,-1.27,0.73,-0.24,0.06
-10.81,-2.12,-1.88,0.88,-0.26,-0.15
-12.69,-4.30,-2.61,0.78,-0.02,-0.13
-11.50,-4.73,-2.61,0.49,0.27,0.04
-8.72,-3.39,-1.84,0.30,0.31,0.00
-8.45,-2.46,-1.83,0.27,0.16,-0.21
-9.30,-2.68,-1.96,0.32,0.11,-0.44
-9.47,-4.34,-2.12,0.24,0.12,-0.37
-9.92,-5.35,-2.34,0.01,0.17,-0.15
-10.47,-5.21,-2.42,-0.28,0.31,0.08
-8.80,-4.22,-1.98,-0.50,0.45,0.14
-6.89,-3.41,-1.34,-0.59,0.42,-0.07
-6.22,-3.01,-0.97,-0.61,0.29,-0.39
-6.68,-3.69,-1.10,-0.66,0.22,-0.43
-6.54,-4.63,-1.23,-0.90,0.18,-0.09
-6.23,-3.56,-1.21,-1.17,0.13,0.12
-5.94,-2.23,-1.20,-1.28,0.05,-0.03
-5.26,-0.86,-1.16,-1.27,-0.08,-0.27
-5.94,-0.22,-1.52,-1.18,-0.21,-0.52
-7.10,-0.14,-2.01,-1.09,-0.21,-0.62
-6.55,-0.43,-2.06,-1.08,-0.15,-0.58
-5.39,-0.34,-1.88,-1.16,-0.19,-0.33
-4.53,0.27,-1.62,-1.23,-0.38,-0.15
-4.94,0.80,-1.60,-1.20,-0.62,-0.30
-6.66,0.79,-1.97,-1.13,-0.77,-0.60
-8.20,0.34,-2.41,-1.13,-0.78,-0.79
-8.69,0.33,-2.35,-1.26,-0.74,-0.63
-9.06,1.76,-2.22,-1.34,-0.73,-0.54
-10.00,3.06,-1.90,-1.28,-0.71,-0.49
-11.75,2.82,-2.22,-1.20,-0.62,-0.50
-12.61,3.28,-2.49,-1.20,-0.46,-0.30
-12.55,4.19,-2.51,-1.18,-0.26,-0.05
-11.60,4.81,-2.47,-1.08,-0.10,-0.03
-10.17,5.16,-2.50,-0.93,-0.05,-0.23
-9.31,6.26,-2.43,-0.76,-0.12,-0.39
-10.15,7.52,-2.40,-0.51,-0.20,-0.26
-10.75,7.88,-2.32,-0.20,-0.20,0.00
-10.75,7.17,-2.09,0.07,-0.14,0.12
-9.34,7.18,-1.84,0.29,-0.12,0.00
-8.78,7.83,-1.43,0.58,-0.19,-0.18
-9.07,6.58,-1.33,0.85,-0.27,-0.05
-10.04,4.56,-1.29,0.96,-0.28,0.18
-11.07,2.94,-1.39,0.92,-0.15,0.34
-10.93,2.65,-1.42,0.77,0.06,0.65
-9.48,2.91,-1.31,0.65,0.21,0.87
-7.99,3.65,-1.31,0.59,0.21,0.98
-7.71,4.88,-1.28,0.66,0.10,0.94
-9.01,4.98,-1.48,0.79,0.03,0.99
-9.68,4.81,-1.58,0.90,0.06,1.04
-9.45,4.49,-1.51,1.02,0.13,1.08
-8.74,3.71,-1.38,1.13,0.20,1.09
-8.12,2.73,-1.28,1.18,0.21,1.14
-7.38,2.24,-1.20,1.20,0.16,1.30
-6.77,1.99,-0.96,1.27,-0.05,1.23
-9.08,0.54,-1.00,1.39,-0.24,0.66
-11.34,-1.54,-1.09,1.38,-0.16,0.27
-10.82,-3.45,-0.88,1.19,0.04,0.33
-8.83,-4.19,-0.69,0.90,0.12,0.61
-7.66,-3.52,-0.61,0.66,0.03,0.69
-7.15,-2.83,-0.79,0.54,-0.19,0.46
-9.16,-2.18,-0.91,0.59,-0.39,-0.15
-11.47,-3.63,-1.24,0.61,-0.33,-0.65
-11.21,-5.26,-1.39,0.40,-0.10,-0.67
-9.01,-5.41,-1.40,0.04,0.04,-0.45
-7.86,-3.49,-1.27,-0.25,-0.00,-0.27
-8.17,-1.68,-1.29,-0.33,-0.07,-0.34
-8.55,-0.72,-1.28,-0.27,-0.11,-0.46
-9.10,-1.15,-1.29,-0.22,-0.12,-0.51
-9.62,-1.53,-1.46,-0.29,-0.10,-0.35
-9.55,-0.76,-1.53,-0.39,-0.05,-0.07
-9.09,0.72,-1.54,-0.41,-0.03,0.20
