ax,ay,az,gx,gy,gz
-8.58,2.38,-2.75,0.01,-0.20,-0.09
-8.66,1.92,-2.93,0.29,-0.13,0.06
-8.73,0.07,-3.10,0.45,-0.07,0.19
-9.26,-1.36,-3.36,0.36,-0.03,0.47
-9.73,-0.33,-3.31,0.18,0.06,0.67
-9.11,1.43,-2.91,0.14,0.13,0.77
-9.40,3.32,-2.97,0.20,0.16,0.94
-9.57,5.43,-3.12,0.43,0.24,1.23
-9.58,5.52,-3.00,0.78,0.33,1.35
-9.73,4.27,-2.94,1.05,0.40,1.40
-9.54,3.08,-2.89,1.17,0.47,1.50
-8.88,3.98,-2.68,1.16,0.44,1.95
-8.20,7.15,-1.91,1.42,0.34,2.11
-8.86,6.26,-1.38,1.96,0.27,1.79
-9.96,2.01,-1.42,2.22,0.32,1.67
-9.63,-1.39,-1.29,2.11,0.39,1.88
-8.77,-2.60,-1.24,1.79,0.37,2.13
-8.05,-1.32,-0.77,1.59,0.31,2.30
-7.58,-0.87,-0.22,1.60,0.15,2.33
-8.36,-2.71,-0.19,1.61,-0.01,2.18
-9.83,-3.97,-0.28,1.47,-0.14,2.16
-10.55,-3.98,-0.23,1.35,-0.21,1.89
-11.05,-4.87,-0.54,1.33,-0.23,1.25
-11.64,-5.01,-0.80,1.18,-0.17,0.89
-11.57,-4.95,-1.10,1.11,-0.03,0.46
-10.58,-5.71,-1.20,0.96,0.11,0.29
-9.54,-6.23,-1.46,0.71,0.19,0.20
-9.00,-6.47,-1.89,0.37,0.20,0.19
-9.66,-5.21,-2.23,0.02,0.24,0.13
-9.03,-3.53,-2.32,-0.20,0.36,0.06
-7.85,-2.43,-2.07,-0.32,0.38,0.06
-7.55,-1.45,-2.08,-0.36,0.32,0.02
-7.56,-1.17,-1.93,-0.33,0.30,-0.08
-7.62,-2.07,-1.94,-0.36,0.29,-0.18
-7.28,-2.82,-1.77,-0.51,0.31,-0.19
-6.42,-2.26,-1.41,-0.68,0.29,-0.06
-5.62,-1.90,-1.05,-0.79,0.21,0.01
-5.68,-1.55,-0.57,-0.86,0.10,-0.01
-6.30,-1.83,-0.58,-0.88,0.05,-0.18
-5.88,-2.42,-0.36,-0.94,0.05,-0.37
-4.87,-2.83,-0.10,-1.05,-0.02,-0.56
-4.41,-3.00,0.06,-1.18,-0.15,-0.73
-4.09,-3.08,0.05,-1.38,-0.34,-0.76
-4.18,-2.29,0.04,-1.56,-0.59,-0.86
-4.95,-1.92,0.02,-1.69,-0.86,-1.00
-6.73,-1.57,-0.41,-1.87,-1.07,-1.01
-8.61,-0.41,-0.72,-2.07,-1.15,-0.85
-10.06,1.91,-1.08,-2.23,-1.16,-0.64
-11.37,5.49,-1.24,-2.10,-1.15,-0.65
-13.29,6.32,-1.81,-1.73,-1.06,-1.00
-14.88,4.49,-2.64,-1.47,-0.81,-1.16
-14.56,3.21,-2.70,-1.46,-0.53,-0.89
-13.76,3.34,-2.57,-1.55,-0.28,-0.55
-12.23,4.61,-2.44,-1.54,-0.11,-0.34
-10.56,5.66,-2.46,-1.42,-0.09,-0.20
-9.15,6.57,-2.19,-1.15,-0.23,-0.29
-9.79,5.63,-2.04,-0.79,-0.42,-0.61
-11.24,3.96,-2.05,-0.58,-0.45,-0.63
-12.45,2.86,-1.92,-0.52,-0.33,-0.40
-12.49,2.94,-1.77,-0.49,-0.11,-0.21
-11.04,2.92,-1.50,-0.42,0.05,-0.12
-9.64,2.64,-1.17,-0.34,0.09,-0.09
-9.15,2.69,-1.01,-0.27,0.06,-0.03
-9.27,2.92,-0.89,-0.18,0.03,-0.05
-9.53,2.99,-0.82,-0.05,0.05,-0.14
-9.49,2.78,-0.66,0.05,0.10,-0.11
-8.85,2.72,-0.55,0.11,0.15,0.05
-7.96,2.92,-0.45,0.17,0.14,0.18
-7.74,3.34,-0.37,0.26,0.07,0.25
-8.11,3.55,-0.43,0.34,0.01,0.33
-8.85,3.90,-0.49,0.42,-0.02,0.30
-9.21,4.90,-0.53,0.53,0.00,0.21
-9.26,5.55,-0.41,0.65,0.05,0.41
-9.05,5.83,-0.48,0.76,0.08,0.72
-8.93,6.68,-0.55,0.89,0.09,0.85
-8.78,8.03,-0.46,1.15,0.08,0.87
-8.24,8.77,-0.14,1.53,0.04,0.85
-7.88,7.80,0.47,1.99,-0.05,0.69
-8.52,4.57,0.81,2.34,-0.14,0.46
-9.56,1.41,1.01,2.44,-0.16,0.43
-10.46,-0.93,1.18,2.40,-0.10,0.47
-10.62,-3.61,0.98,2.21,0.02,0.66
-9.69,-5.29,0.71,1.94,0.06,0.73
-8.98,-6.02,0.57,1.64,0.01,0.55
-8.99,-6.29,0.30,1.35,-0.04,0.39
-9.49,-6.08,-0.02,1.07,-0.05,0.41
-9.68,-5.64,-0.19,0.84,-0.03,0.41
-9.49,-5.55,-0.32,0.65,-0.01,0.28
-9.15,-5.35,-0.44,0.44,-0.01,0.07
-9.31,-4.85,-0.61,0.21,-0.01,0.03
-9.11,-3.55,-0.64,0.00,0.03,0.07
-8.45,-2.34,-0.64,-0.11,0.04,0.07
-8.04,-1.27,-0.76,-0.17,0.02,0.07
-8.12,-0.29,-0.79,-0.17,-0.01,0.06
-8.00,0.31,-0.91,-0.14,-0.02,0.02
-7.59,0.48,-0.97,-0.10,-0.06,-0.07
-7.75,0.63,-0.99,-0.08,-0.14,-0.12
-8.25,0.91,-1.11,-0.07,-0.23,-0.05
-9.00,1.38,-1.19,-0.05,-0.40,0.21
-10.47,2.15,-1.29,0.04,-0.63,0.33
