ax,ay,az,gx,gy,gz
-9.04,0.57,-3.02,-0.34,0.06,0.84
-9.12,2.86,-3.03,-0.45,0.10,1.05
-8.18,6.50,-2.47,-0.36,0.20,0.98
-6.58,11.34,-1.60,0.14,0.24,0.75
-5.09,11.74,-0.52,1.01,0.15,0.51
-4.49,7.16,-0.47,1.69,-0.06,0.45
-5.47,2.62,-0.99,1.89,-0.28,0.61
-7.40,0.07,-1.58,1.73,-0.41,0.98
-8.70,-0.81,-1.79,1.41,-0.44,1.51
-9.71,-0.04,-1.66,1.10,-0.45,1.94
-11.06,2.14,-1.49,0.97,-0.40,2.19
-11.83,3.66,-1.40,1.09,-0.24,2.25
-10.71,3.95,-0.95,1.45,-0.08,1.92
-10.49,2.30,-0.97,1.79,-0.06,1.59
-10.57,-0.11,-1.42,1.95,-0.06,1.44
-10.52,-2.18,-1.81,1.90,-0.05,1.39
-10.40,-2.72,-1.97,1.72,-0.02,1.43
-9.84,-2.83,-1.73,1.50,-0.01,1.58
-9.40,-2.03,-1.27,1.30,-0.05,1.57
-10.11,-0.98,-1.09,1.25,-0.07,1.22
-11.16,-0.54,-1.08,1.25,0.02,1.01
-10.94,-1.11,-1.03,1.23,0.12,1.07
-9.79,-1.07,-1.12,1.21,0.19,0.91
-9.36,-1.07,-1.25,1.24,0.17,0.65
-9.95,-1.30,-1.63,1.29,0.23,0.33
-9.59,-2.58,-1.99,1.31,0.35,0.08
-8.35,-4.74,-2.24,1.19,0.44,-0.19
-7.56,-6.02,-2.39,0.85,0.39,-0.22
-7.13,-6.24,-2.60,0.40,0.25,0.11
-6.77,-6.10,-2.54,-0.03,0.10,0.29
-7.29,-5.34,-2.55,-0.39,0.00,0.19
-8.09,-3.68,-2.45,-0.65,-0.01,0.09
-8.01,-1.90,-2.28,-0.80,-0.01,0.11
-7.92,-1.23,-1.96,-0.85,-0.06,0.07
-8.57,-1.05,-1.71,-0.83,-0.09,-0.20
-9.57,-1.43,-1.76,-0.80,-0.07,-0.52
-9.83,-2.17,-1.65,-0.81,0.02,-0.83
-9.18,-3.05,-1.46,-0.88,0.07,-0.96
-8.01,-3.61,-1.20,-1.03,0.03,-0.96
-6.95,-3.91,-0.86,-1.21,-0.12,-0.98
-7.18,-4.05,-0.85,-1.43,-0.30,-0.94
-7.61,-3.69,-0.56,-1.66,-0.40,-0.88
-8.01,-2.90,-0.33,-1.89,-0.43,-0.77
-8.08,-1.67,-0.07,-2.03,-0.38,-0.74
-7.60,-0.65,0.14,-2.02,-0.26,-1.03
-6.36,-0.97,0.43,-1.97,-0.17,-1.32
-4.76,-1.06,0.82,-2.01,-0.28,-1.48
-4.98,-0.06,0.90,-2.05,-0.60,-1.53
-7.48,1.32,0.35,-1.98,-0.83,-1.68
-10.40,2.32,-0.40,-1.76,-0.80,-1.88
-12.21,1.90,-1.31,-1.60,-0.60,-1.74
-12.88,0.63,-1.61,-1.68,-0.31,-1.01
-10.80,1.44,-1.37,-1.82,-0.04,-0.69
-9.16,3.82,-1.16,-1.74,0.08,-1.04
-9.48,5.67,-1.39,-1.50,0.01,-1.30
-11.11,5.69,-2.06,-1.30,-0.02,-0.82
-10.62,4.37,-2.16,-1.20,-0.02,-0.19
-9.57,3.86,-2.12,-1.09,-0.02,-0.24
-10.40,4.10,-2.24,-0.89,-0.03,-0.75
-11.58,4.21,-2.36,-0.73,-0.01,-0.75
-11.24,4.01,-2.26,-0.63,0.03,-0.30
-10.82,4.00,-2.07,-0.51,0.05,0.15
-10.56,3.71,-2.00,-0.30,0.15,0.22
-9.84,3.34,-1.96,-0.03,0.28,-0.12
-8.78,2.59,-2.03,0.15,0.26,-0.20
-8.40,1.98,-2.01,0.21,0.10,0.07
-9.21,1.67,-2.04,0.25,-0.02,0.34
-10.20,1.59,-1.95,0.35,0.05,0.31
-10.16,1.21,-1.68,0.45,0.25,0.24
-8.42,1.07,-1.43,0.49,0.34,0.43
-6.19,1.21,-1.47,0.48,0.19,0.67
-6.51,2.12,-1.42,0.55,-0.04,0.61
-8.18,2.66,-1.71,0.73,-0.17,0.36
-9.19,2.17,-2.03,0.85,-0.24,0.45
-10.29,1.26,-2.33,0.81,-0.32,0.76
-11.82,1.55,-2.18,0.75,-0.28,0.96
-12.16,2.77,-1.76,0.82,-0.11,0.95
-11.18,3.24,-1.23,1.02,0.06,0.89
-9.33,2.90,-0.75,1.17,0.07,1.14
-8.67,2.63,-0.24,1.33,-0.01,1.20
-9.57,2.74,0.13,1.53,-0.02,1.12
-9.73,2.57,0.65,1.75,0.05,1.16
-10.30,1.62,0.81,1.90,0.10,1.51
-11.02,-0.09,0.53,2.00,0.26,1.61
-10.46,-1.20,0.57,2.07,0.50,1.25
-8.34,-2.20,0.55,2.04,0.59,1.04
-6.59,-2.80,0.13,1.86,0.38,1.18
-7.14,-2.55,-0.33,1.67,0.07,1.19
-9.66,-2.16,-0.79,1.60,-0.08,0.93
-11.78,-2.49,-1.16,1.55,0.01,0.72
-11.66,-3.02,-1.29,1.46,0.17,0.72
-10.70,-3.48,-1.34,1.32,0.29,0.73
-9.40,-3.17,-1.47,1.20,0.32,0.64
-8.55,-3.70,-1.82,1.12,0.30,0.45
-8.63,-3.86,-2.17,0.97,0.24,0.40
-8.99,-3.59,-2.52,0.93,0.27,0.29
-8.07,-5.68,-2.69,0.88,0.34,-0.04
-7.20,-7.67,-3.10,0.55,0.28,-0.16
-6.36,-8.03,-3.19,-0.03,0.12,0.06
-6.45,-6.23,-2.93,-0.58,-0.08,0.14
