ax,ay,az,gx,gy,gz
-7.82,-2.12,-3.48,-0.11,-0.18,0.14
-8.14,-2.10,-3.52,-0.18,-0.19,0.21
-8.56,-2.11,-3.68,-0.25,-0.17,0.22
-8.41,-1.60,-3.58,-0.31,-0.11,0.26
-7.95,-0.77,-3.57,-0.30,-0.09,0.30
-7.77,-0.56,-3.46,-0.21,-0.09,0.21
-7.97,-1.00,-3.44,-0.15,-0.11,0.14
-8.28,-1.31,-3.52,-0.12,-0.11,0.05
-8.37,-1.16,-3.61,-0.12,-0.07,-0.01
-8.22,-0.58,-3.45,-0.08,-0.03,-0.09
-8.05,-0.70,-3.48,-0.00,-0.01,-0.12
-7.78,-1.26,-3.47,0.02,-0.01,-0.06
-7.67,-1.57,-3.37,-0.00,-0.03,-0.03
-8.10,-1.75,-3.41,-0.04,-0.06,-0.02
-8.26,-1.37,-3.44,-0.06,-0.06,-0.00
-8.21,-1.14,-3.29,-0.06,-0.05,0.07
-7.99,-1.39,-3.28,-0.04,-0.04,0.11
-8.10,-2.13,-3.30,-0.05,-0.05,0.08
-8.19,-2.29,-3.35,-0.13,-0.04,0.08
-7.94,-1.50,-3.13,-0.16,-0.05,0.07
-8.17,-1.53,-3.09,-0.13,-0.07,0.00
-8.79,-2.29,-3.36,-0.14,-0.06,-0.12
-8.71,-2.39,-3.40,-0.23,-0.00,-0.12
-8.13,-1.72,-3.53,-0.32,0.04,-0.04
-7.45,-0.33,-3.63,-0.31,0.04,0.07
-7.60,0.24,-3.60,-0.19,0.03,0.12
-7.52,-0.05,-3.59,-0.08,0.04,0.17
-7.11,-0.75,-3.27,-0.02,0.03,0.17
-6.83,-1.13,-3.11,-0.08,-0.02,0.27
-7.02,-0.42,-2.85,-0.19,-0.08,0.41
-7.60,0.25,-2.74,-0.32,-0.11,0.56
-8.02,3.02,-2.66,-0.44,-0.09,0.79
-8.06,6.35,-2.69,-0.30,-0.06,0.96
-8.00,7.93,-2.75,0.05,-0.02,0.99
-7.92,7.98,-2.69,0.49,0.01,0.91
-8.07,6.78,-2.80,0.92,0.02,0.64
-8.28,5.07,-2.89,1.24,0.07,0.37
-8.03,3.68,-2.77,1.44,0.09,0.33
-7.87,2.16,-2.70,1.57,0.10,0.51
-7.45,0.50,-2.41,1.62,0.06,0.80
-7.47,-1.18,-2.11,1.58,-0.05,1.05
-8.38,-2.55,-2.09,1.49,-0.17,1.08
-9.65,-3.17,-2.03,1.39,-0.17,0.90
-10.35,-4.12,-2.23,1.28,-0.07,0.81
-10.12,-4.79,-2.24,1.08,0.08,0.85
-9.36,-4.72,-2.04,0.85,0.17,1.07
-8.48,-4.54,-1.94,0.68,0.16,1.05
-8.35,-4.41,-2.22,0.57,0.10,0.73
-9.23,-4.36,-2.64,0.47,0.11,0.36
-9.25,-4.30,-2.85,0.32,0.23,0.22
-8.57,-3.91,-2.66,0.11,0.29,0.43
-7.83,-3.16,-2.50,-0.04,0.28,0.64
-7.42,-2.57,-2.52,-0.06,0.22,0.43
-7.97,-2.84,-2.64,-0.03,0.21,0.03
-7.97,-3.61,-2.69,-0.08,0.32,-0.28
-6.10,-3.89,-2.11,-0.24,0.38,-0.20
-5.04,-4.05,-1.70,-0.44,0.24,0.18
-5.59,-4.46,-1.84,-0.64,0.11,0.42
-6.32,-4.42,-1.89,-0.83,0.07,0.35
-6.50,-3.89,-1.84,-0.93,0.09,-0.14
-5.06,-2.95,-1.45,-0.96,0.08,-0.72
-4.01,-1.82,-1.05,-0.93,-0.14,-1.04
-4.71,-1.67,-1.12,-0.84,-0.39,-1.21
-5.45,-2.25,-1.12,-0.82,-0.59,-1.17
-6.47,-2.89,-1.16,-0.87,-0.79,-1.08
-7.51,-3.60,-1.29,-1.02,-0.96,-1.03
-9.51,-3.50,-1.49,-1.24,-1.08,-0.98
-11.11,-2.29,-1.89,-1.46,-1.04,-0.95
-11.40,-0.77,-1.95,-1.55,-0.98,-0.94
-12.99,0.57,-2.50,-1.69,-0.92,-0.31
-13.44,2.12,-2.48,-1.61,-0.70,-0.54
-13.31,2.55,-2.54,-1.52,-0.49,-0.51
-12.01,2.92,-2.67,-1.42,-0.33,-0.46
-11.27,3.25,-2.77,-1.32,-0.29,-0.33
-11.26,3.81,-2.82,-1.19,-0.28,-0.29
-11.42,4.41,-2.68,-0.99,-0.23,-0.32
-11.19,4.53,-2.60,-0.77,-0.14,-0.32
-10.32,4.36,-2.49,-0.55,-0.08,-0.24
-9.79,4.10,-2.43,-0.35,-0.07,-0.12
-10.05,3.73,-2.43,-0.19,-0.07,-0.08
-10.19,3.99,-2.31,-0.03,-0.03,-0.11
-10.52,4.10,-1.96,0.13,0.04,-0.04
-10.41,4.14,-1.89,0.25,0.15,0.16
-9.69,4.43,-1.66,0.37,0.22,0.29
-9.47,4.47,-1.50,0.47,0.25,0.47
-9.49,4.69,-1.55,0.54,0.28,0.70
-9.16,6.16,-1.55,0.66,0.30,0.83
-8.83,7.49,-1.38,0.93,0.30,0.87
-8.11,8.14,-1.09,1.28,0.26,0.99
-7.65,7.90,-0.51,1.73,0.17,0.92
-7.85,5.68,-0.04,2.17,0.06,0.86
-8.96,1.37,0.28,2.39,0.03,0.96
-9.17,-2.64,0.25,2.31,0.01,1.15
-9.31,-5.32,0.02,2.14,-0.02,0.86
-9.95,-8.05,-0.32,1.83,0.01,0.67
-9.86,-9.84,-0.77,1.34,0.09,0.75
-8.96,-9.72,-1.22,0.79,0.10,0.88
-8.55,-8.14,-1.36,0.38,0.01,0.90
-9.25,-6.50,-1.62,0.17,-0.07,0.61
-9.99,-5.19,-1.84,0.04,-0.05,0.35
