ax,ay,az,gx,gy,gz
-7.11,-3.15,-3.18,-0.29,0.06,0.25
-6.48,-1.81,-3.03,-0.39,0.01,0.41
-6.39,-0.66,-2.77,-0.32,-0.10,0.28
-7.36,-0.77,-2.89,-0.17,-0.17,0.07
-7.79,-1.70,-3.21,-0.11,-0.16,0.00
-8.12,-2.06,-3.17,-0.13,-0.15,0.08
-8.38,-1.95,-3.07,-0.14,-0.11,0.08
-8.26,-1.97,-2.95,-0.13,-0.10,0.10
-8.57,-2.42,-2.98,-0.11,-0.10,0.06
-9.04,-2.94,-3.05,-0.14,-0.04,0.05
-8.97,-3.19,-3.06,-0.20,0.05,0.09
-8.37,-3.16,-2.98,-0.29,0.11,0.13
-7.48,-2.40,-2.89,-0.39,0.09,0.23
-7.20,-1.26,-2.93,-0.36,0.00,0.12
-7.81,-0.95,-2.97,-0.23,-0.08,-0.05
-8.63,-1.60,-3.10,-0.13,-0.07,-0.11
-8.78,-2.18,-3.19,-0.14,0.01,-0.02
-8.48,-2.18,-3.21,-0.17,0.07,0.09
-8.09,-2.03,-3.13,-0.17,0.10,0.11
-7.71,-2.13,-3.01,-0.15,0.09,0.06
-7.67,-2.27,-3.02,-0.16,0.04,0.03
-7.94,-2.19,-3.11,-0.18,0.01,-0.01
-7.81,-2.04,-3.11,-0.20,0.02,0.05
-7.82,-1.61,-3.21,-0.21,0.02,0.12
-7.82,-1.26,-3.29,-0.18,0.03,0.15
-7.62,-0.99,-3.02,-0.18,0.03,0.20
-7.31,-0.40,-3.04,-0.20,0.01,0.26
-7.32,0.67,-3.05,-0.19,0.00,0.31
-6.79,1.75,-2.75,-0.13,0.04,0.42
-5.83,2.98,-2.17,-0.03,0.00,0.53
-5.41,4.36,-1.99,0.13,-0.09,0.57
-5.30,5.57,-1.82,0.40,-0.23,0.43
-6.59,5.49,-2.11,0.74,-0.36,0.27
-8.53,3.99,-2.39,0.96,-0.35,0.19
-9.58,3.44,-2.55,1.00,-0.19,0.41
-10.02,4.02,-2.60,1.03,0.04,0.70
-9.89,4.34,-2.42,1.15,0.31,1.03
-8.45,4.49,-1.59,1.27,0.48,1.51
-6.26,5.09,-0.54,1.47,0.35,1.86
