ax,ay,az,gx,gy,gz
-8.39,-1.79,-2.08,-0.03,0.03,-0.03
-8.42,-2.60,-2.23,0.02,0.07,-0.00
-8.54,-3.17,-2.34,-0.02,0.10,0.11
-8.10,-3.10,-2.47,-0.08,0.14,0.19
-7.20,-2.51,-2.07,-0.09,0.09,0.22
-7.24,-2.56,-2.13,-0.04,-0.01,0.05
-7.82,-3.01,-2.28,-0.01,-0.08,-0.07
-8.68,-3.61,-2.39,-0.03,-0.08,-0.10
-9.07,-3.98,-2.53,-0.13,0.01,0.01
-8.55,-3.22,-2.39,-0.26,0.09,0.23
-7.78,-1.99,-2.11,-0.26,0.10,0.28
-7.47,-1.54,-2.17,-0.17,0.06,0.16
-7.52,-1.78,-2.31,-0.05,-0.00,0.01
-8.07,-2.84,-2.35,0.01,-0.05,-0.04
-8.54,-3.91,-2.49,-0.05,-0.04,-0.07
-8.74,-3.72,-2.64,-0.21,0.01,0.12
-8.20,-2.33,-2.57,-0.27,0.04,0.21
-7.69,-1.70,-2.30,-0.16,0.01,0.09
-8.19,-2.25,-2.37,-0.05,-0.03,0.01
-8.91,-3.01,-2.39,-0.03,-0.00,-0.06
-9.19,-3.52,-2.53,-0.09,0.08,0.04
-8.49,-3.12,-2.59,-0.21,0.17,0.24
-7.43,-1.86,-2.47,-0.23,0.17,0.27
-6.95,-1.28,-2.26,-0.12,0.09,0.18
-7.44,-1.68,-2.35,-0.03,0.02,0.05
-7.87,-1.91,-2.28,-0.08,0.01,0.18
-7.96,-0.79,-2.21,-0.16,0.04,0.40
-7.39,0.82,-1.97,-0.13,0.07,0.53
-6.72,1.67,-1.66,-0.00,0.06,0.62
-6.22,2.04,-1.56,0.15,-0.02,0.71
-6.26,1.74,-1.60,0.35,-0.15,0.60
-7.17,0.68,-1.66,0.53,-0.26,0.40
-8.70,-0.67,-1.50,0.58,-0.28,0.32
-10.21,-0.93,-1.64,0.48,-0.14,0.37
-10.63,0.31,-2.05,0.38,0.13,0.63
-9.83,2.26,-2.51,0.40,0.40,1.15
-8.76,4.29,-2.35,0.63,0.59,1.52
-6.86,5.18,-1.43,1.04,0.56,1.48
-5.89,4.34,-1.24,1.48,0.29,1.15
-7.29,2.31,-1.63,1.83,-0.00,0.54
-9.84,-0.14,-2.12,2.00,-0.05,0.18
-11.30,-2.46,-1.88,1.97,0.15,0.26
-9.79,-4.56,-0.97,1.75,0.32,0.78
-8.66,-5.42,-0.74,1.42,0.24,0.99
-9.24,-4.37,-1.13,1.18,0.13,0.77
-11.17,-4.00,-2.35,1.06,0.23,0.56
-12.87,-4.37,-3.76,0.82,0.63,0.91
-9.28,-2.50,-2.58,0.53,0.96,1.65
-4.65,-0.44,-1.08,0.58,0.71,1.61
-4.54,-0.55,-1.16,0.83,0.14,0.94
-7.25,-1.78,-1.79,1.01,-0.18,0.26
-7.75,-3.15,-1.75,1.04,-0.29,0.00
-7.71,-4.03,-1.25,0.93,-0.44,0.11
-9.83,-4.83,-1.56,0.76,-0.51,0.14
-11.87,-5.20,-2.08,0.53,-0.32,0.10
-10.69,-4.53,-2.02,0.28,-0.04,0.15
-8.24,-3.35,-1.47,0.12,0.01,0.27
-7.36,-2.60,-1.18,0.08,-0.14,0.21
-8.89,-3.23,-1.57,0.07,-0.24,-0.05
-9.56,-4.15,-1.57,-0.06,-0.17,-0.10
-8.74,-4.15,-1.20,-0.25,-0.11,-0.08
-7.68,-3.48,-0.86,-0.39,-0.14,-0.17
-7.70,-2.79,-0.85,-0.45,-0.20,-0.31
-7.69,-2.50,-0.92,-0.43,-0.18,-0.42
-7.16,-3.39,-0.86,-0.43,-0.16,-0.35
-7.19,-4.26,-0.91,-0.54,-0.15,-0.30
-7.11,-4.63,-0.93,-0.71,-0.13,-0.28
-7.26,-4.76,-1.23,-0.94,-0.12,-0.27
-7.57,-3.78,-1.37,-1.19,-0.06,-0.18
-7.06,-1.57,-1.10,-1.32,0.00,-0.06
-5.40,0.35,-0.73,-1.21,-0.07,-0.02
-4.52,0.41,-0.60,-0.97,-0.34,-0.17
-6.31,-1.41,-1.15,-0.80,-0.62,-0.54
-8.65,-3.14,-1.70,-0.86,-0.68,-0.75
-9.44,-2.99,-1.53,-1.08,-0.58,-0.62
-9.08,-1.24,-1.24,-1.22,-0.52,-0.43
-9.34,-0.06,-1.18,-1.19,-0.51,-0.27
-10.38,0.10,-1.22,-1.07,-0.46,-0.29
-11.60,-0.93,-1.68,-1.02,-0.28,-0.38
-10.57,-1.20,-1.53,-1.13,-0.09,-0.18
-9.30,-0.27,-1.32,-1.20,-0.10,-0.10
-9.15,0.54,-1.33,-1.16,-0.23,-0.19
-10.66,1.02,-1.77,-1.07,-0.27,-0.37
-11.96,1.70,-1.79,-1.00,-0.12,-0.12
-10.51,1.97,-1.70,-0.87,0.05,-0.07
-8.92,1.77,-1.64,-0.73,0.03,-0.04
-8.64,1.80,-1.68,-0.60,-0.07,-0.14
-9.64,1.41,-1.87,-0.49,-0.11,-0.14
-9.65,1.65,-1.84,-0.42,-0.05,0.01
-9.25,1.77,-1.56,-0.32,-0.04,0.22
-9.12,1.34,-1.55,-0.24,-0.08,0.29
-9.55,1.66,-1.44,-0.19,-0.13,0.25
-10.23,2.79,-1.38,-0.09,-0.11,0.18
-9.98,3.37,-1.29,0.08,-0.04,0.18
-9.49,3.58,-1.19,0.24,-0.03,0.26
-9.62,3.58,-1.21,0.40,-0.05,0.37
-10.24,3.51,-1.19,0.57,-0.02,0.32
-10.20,3.62,-1.06,0.72,0.04,0.29
-9.70,3.55,-0.84,0.91,0.11,0.23
-8.73,2.78,-0.69,1.07,0.14,0.24
