ax,ay,az,gx,gy,gz
-7.88,1.36,-2.40,0.00,0.03,0.39
-8.81,1.17,-2.43,0.14,0.06,0.37
-9.09,0.61,-2.45,0.23,0.17,0.34
-8.62,0.35,-2.32,0.23,0.25,0.46
-8.09,0.88,-2.15,0.19,0.25,0.50
-8.07,1.75,-2.17,0.24,0.23,0.36
-8.35,2.03,-2.39,0.31,0.24,0.42
-8.52,2.51,-2.66,0.36,0.31,0.65
-8.14,3.58,-2.68,0.45,0.38,0.96
-7.10,4.77,-2.23,0.67,0.39,1.14
-6.30,4.64,-1.95,0.96,0.28,1.21
-6.61,3.40,-2.10,1.13,0.11,1.35
-6.80,3.04,-1.80,1.21,-0.03,1.26
-6.92,3.25,-1.41,1.34,-0.14,1.09
-7.64,2.95,-1.42,1.53,-0.18,1.23
-7.60,2.18,-1.19,1.66,-0.19,1.68
-7.32,1.11,-0.94,1.77,-0.27,1.87
-8.46,-0.11,-1.47,1.79,-0.37,1.78
-9.96,-0.71,-1.92,1.75,-0.31,1.53
-10.19,-1.78,-2.41,1.66,-0.11,1.29
-8.72,-1.17,-1.79,1.47,-0.02,1.47
-8.53,-0.39,-1.18,1.46,-0.12,1.55
-10.58,-2.56,-1.93,1.47,-0.15,1.46
-11.57,-4.81,-2.68,1.19,0.04,1.49
-9.87,-4.74,-2.23,0.80,0.19,1.45
-7.78,-3.23,-1.73,0.53,0.13,1.11
-7.50,-1.48,-1.45,0.44,-0.09,0.81
-8.76,-0.79,-1.60,0.43,-0.26,0.83
-9.77,-1.08,-1.77,0.40,-0.29,0.96
-9.64,-2.31,-1.87,0.34,-0.33,0.49
-10.50,-2.55,-2.18,0.17,-0.32,-0.06
-11.44,-1.50,-2.34,0.01,-0.15,-0.23
-11.51,-1.10,-2.28,-0.10,0.13,0.02
-10.18,-0.99,-1.83,-0.22,0.38,0.42
-8.06,-1.18,-1.45,-0.33,0.43,0.55
-7.19,-1.23,-1.15,-0.40,0.32,0.28
-7.50,-1.73,-1.33,-0.48,0.23,-0.05
-7.96,-1.92,-1.46,-0.63,0.27,-0.21
-7.67,-1.38,-1.16,-0.79,0.37,-0.13
-6.16,-0.54,-0.74,-0.87,0.39,-0.15
-4.86,-0.43,-0.40,-0.89,0.25,-0.25
-5.05,-0.24,-0.17,-0.89,0.03,-0.40
-5.87,-0.63,-0.51,-0.86,-0.11,-0.74
-5.49,-1.37,-0.32,-0.92,-0.22,-0.85
-5.71,-1.44,-0.03,-1.04,-0.41,-0.77
-7.23,-1.90,-0.20,-1.18,-0.56,-0.79
-8.65,-1.64,-0.49,-1.34,-0.56,-0.92
-9.03,-1.02,-0.60,-1.48,-0.47,-0.99
-8.38,-0.46,-0.51,-1.64,-0.44,-0.82
-8.30,1.14,-0.58,-1.76,-0.55,-0.68
-10.23,2.27,-0.81,-1.78,-0.65,-0.55
-12.21,3.06,-1.39,-1.80,-0.60,-0.52
-12.52,4.56,-1.55,-1.77,-0.41,-0.52
-11.14,5.86,-1.36,-1.63,-0.24,-0.39
-8.80,5.64,-1.31,-1.44,-0.22,-0.20
-8.52,5.08,-1.08,-1.32,-0.43,-0.18
-11.00,5.16,-1.16,-1.20,-0.56,-0.46
-12.53,5.04,-1.19,-1.08,-0.47,-0.51
-12.06,4.20,-1.09,-1.02,-0.27,-0.35
-10.46,4.38,-0.85,-1.00,-0.15,-0.18
-9.23,5.20,-0.60,-0.87,-0.15,-0.12
-8.90,5.33,-0.55,-0.66,-0.22,-0.28
-9.30,4.58,-0.45,-0.47,-0.27,-0.34
-9.99,3.66,-0.55,-0.38,-0.23,-0.27
-9.66,3.63,-0.57,-0.35,-0.15,-0.07
-9.25,4.23,-0.44,-0.31,-0.10,0.12
-9.14,5.46,-0.37,-0.22,-0.07,0.31
-9.04,6.78,-0.25,-0.00,-0.08,0.36
-9.19,7.08,-0.03,0.26,-0.10,0.31
-9.58,6.73,-0.09,0.49,-0.09,0.24
-9.70,6.96,0.09,0.64,-0.04,0.23
-9.15,7.68,0.41,0.83,-0.00,0.29
-8.54,8.17,0.70,1.08,-0.00,0.32
-8.22,7.61,1.03,1.38,-0.04,0.31
-8.10,5.93,1.02,1.61,-0.06,0.28
-7.62,4.47,1.28,1.74,-0.09,0.30
-7.66,3.00,1.21,1.79,-0.15,0.39
-7.75,1.89,1.20,1.77,-0.18,0.43
-7.42,1.06,1.33,1.74,-0.24,0.53
-8.15,0.01,1.34,1.72,-0.31,0.48
-9.68,-1.23,1.12,1.64,-0.33,0.43
-10.68,-2.11,0.81,1.53,-0.24,0.36
-10.50,-2.94,0.60,1.37,-0.13,0.37
-9.92,-3.20,0.46,1.19,-0.07,0.36
-9.43,-3.26,0.22,1.04,-0.07,0.18
-9.24,-3.65,0.09,0.90,-0.08,0.01
-9.50,-4.10,-0.07,0.70,-0.07,-0.01
-9.72,-3.99,-0.22,0.46,-0.03,0.07
-9.65,-3.10,-0.20,0.24,0.02,0.14
-9.39,-2.38,-0.27,0.09,0.05,0.14
-9.25,-1.86,-0.35,-0.05,0.06,0.13
-8.86,-0.79,-0.39,-0.15,0.07,0.05
-8.58,0.09,-0.32,-0.18,0.07,-0.01
-8.27,0.23,-0.34,-0.19,0.05,-0.07
-8.36,0.78,-0.35,-0.23,0.02,-0.02
-8.52,1.57,-0.35,-0.22,0.01,0.05
-8.49,2.02,-0.39,-0.18,-0.00,0.01
-8.49,2.11,-0.46,-0.12,-0.02,-0.03
-8.53,2.06,-0.41,-0.08,-0.05,-0.02
-8.88,2.09,-0.35,-0.05,-0.09,-0.06
