ax,ay,az,gx,gy,gz
-8.12,0.29,-3.07,-0.26,-0.10,0.22
-8.44,0.37,-3.09,-0.05,-0.08,0.05
-8.55,-0.91,-3.10,0.08,-0.03,-0.03
-8.20,-2.31,-3.05,0.07,0.02,0.00
-7.54,-2.95,-2.95,-0.07,-0.00,0.13
-7.24,-2.04,-2.93,-0.21,-0.08,0.20
-7.61,-0.71,-2.87,-0.21,-0.14,0.20
-8.43,-0.43,-2.96,-0.10,-0.15,0.08
-8.76,-1.25,-3.11,-0.02,-0.09,0.00
-8.67,-2.06,-3.21,-0.05,-0.05,0.05
-8.57,-2.08,-3.24,-0.14,-0.03,0.18
-8.67,-1.30,-3.19,-0.20,-0.02,0.25
-8.49,-0.70,-3.03,-0.16,-0.00,0.14
-8.50,-0.68,-2.91,-0.07,0.01,0.05
-8.68,-1.41,-2.99,-0.01,0.04,0.01
-8.59,-2.10,-3.10,-0.05,0.07,0.07
-8.37,-1.69,-3.17,-0.12,0.09,0.17
-8.14,-0.97,-3.19,-0.12,0.10,0.13
-7.81,-0.62,-3.01,-0.07,0.09,0.06
-7.81,-0.96,-3.03,-0.02,0.06,0.03
-8.03,-1.14,-3.14,-0.02,0.05,0.04
-8.05,-0.82,-3.11,-0.06,0.04,0.14
-8.01,0.10,-3.16,-0.07,0.05,0.27
-7.96,1.10,-3.05,-0.00,0.05,0.32
-7.83,1.68,-3.02,0.10,0.05,0.36
-7.73,2.19,-2.91,0.24,0.05,0.35
-7.67,2.11,-2.90,0.38,0.04,0.35
-7.62,1.64,-2.97,0.49,0.02,0.41
-7.87,1.59,-2.97,0.54,-0.02,0.52
-8.08,2.22,-2.86,0.63,-0.04,0.50
-8.29,2.48,-2.70,0.78,-0.07,0.43
-8.88,2.42,-2.67,0.94,-0.07,0.41
-9.79,1.98,-2.80,1.07,-0.02,0.42
-10.69,1.80,-3.10,1.14,0.10,0.60
-10.63,1.98,-3.44,1.20,0.27,0.78
-10.11,2.80,-3.11,1.33,0.42,0.99
-8.92,2.62,-2.59,1.61,0.50,0.93
-7.85,0.29,-2.31,1.85,0.46,0.71
-7.15,-2.48,-2.21,1.84,0.35,0.55
-6.41,-3.83,-1.99,1.67,0.18,0.37
-6.38,-4.08,-1.23,1.52,-0.01,0.32
-7.58,-5.32,-1.13,1.39,-0.12,0.39
-8.08,-7.04,-1.17,1.17,-0.11,0.26
-7.65,-7.18,-0.96,0.83,-0.12,0.23
-7.97,-6.12,-1.17,0.57,-0.13,0.32
-7.90,-6.14,-1.36,0.41,-0.11,0.29
-7.50,-6.28,-1.43,0.18,-0.11,0.21
-7.52,-4.97,-1.55,-0.07,-0.17,0.22
-8.17,-3.48,-1.59,-0.17,-0.18,0.05
-8.31,-3.14,-1.55,-0.19,-0.12,-0.08
-8.13,-3.16,-1.40,-0.22,-0.03,-0.15
-6.85,-3.44,-1.05,-0.25,0.06,-0.19
-4.93,-4.26,-0.30,-0.27,-0.02,-0.30
-4.79,-6.48,-0.61,-0.43,-0.27,-0.31
-6.18,-7.62,-1.24,-0.80,-0.49,-0.38
-7.60,-5.70,-1.44,-1.21,-0.57,-0.35
-8.45,-2.22,-1.67,-1.33,-0.48,-0.25
-8.33,-0.37,-1.84,-1.16,-0.28,-0.12
-6.57,-0.26,-1.42,-0.89,-0.10,-0.13
-4.45,-2.70,-1.17,-0.74,-0.17,-0.04
